No.,transition,lambda(invacuo),Ei(cm^-1),Ek(cm^-1),gi,gk,Aki(s^-1),
2573,10D-22D,114919.99365876,108582.26622,109452.43682,6,6,0.86320E-17*,
2574,10D-23D,112429.38649618,108582.26622,109471.71340,6,6,0.55864E-17*,
2575,10D-24D,110330.85814147,108582.26622,109488.63097,6,6,0.10855E-13*,
2576,10D-25D,108543.09060881,108582.26622,109503.55932,6,6,0.61499E-15*,
2577,10f-11P,525350.41972225,108582.26622,108772.61536,6,4,0.29305E-19*,
2578,10f-12P,298395.24881240,108582.26622,108917.39220,6,4,0.52229E-19*,
2579,10f-13P,223315.78295635,108582.26622,109030.06261,6,4,0.57600E-19*,
2580,10f-14P,186151.48877975,108582.26622,109119.46311,6,4,0.53387E-19*,
2581,10f-15P,164117.20493841,108582.26622,109191.58686,6,4,0.48957E-19*,
2582,10f-16P,149622.50916406,108582.26622,109250.61486,6,4,0.33229E-19*,
2583,10f-17P,139417.59295156,108582.26622,109299.53582,6,4,0.15065E-18*,
2584,10f-18P,131879.87225482,108582.26622,109340.53205,6,4,0.69596E-19*,
2585,10f-19P,126109.61800342,108582.26622,109375.22715,6,4,0.22265E-19*,
2586,10f-20P,121568.27253089,108582.26622,109404.84927,6,4,0.53641E-17*,
2587,10f-21P,117914.09306143,108582.26622,109430.34127,6,4,0.43054E-17*,
2588,10f-22P,114920.00573200,108582.26622,109452.43673,6,4,0.60182E-16*,
2589,10f-23P,112429.39660911,108582.26622,109471.71332,6,4,0.46036E-15*,
2590,10f-24P,110330.86671306,108582.26622,109488.63090,6,4,0.13413E-14*,
2591,10f-25P,108543.09794862,108582.26622,109503.55926,6,4,0.35361E-13*,
2592,10f-11f,525348.40126387,108582.26622,108772.61609,6,6,0.38493E-16*,
2593,10f-12f,298394.74723191,108582.26622,108917.39277,6,6,0.10753E-15*,
2594,10f-13f,223315.56199842,108582.26622,109030.06305,6,6,0.16129E-15*,
2595,10f-14f,186151.36585203,108582.26622,109119.46346,6,6,0.19268E-15*,
2596,10f-15f,164117.12725373,108582.26622,109191.58715,6,6,0.20602E-15*,
2597,10f-16f,149622.45596122,108582.26622,109250.61510,6,6,0.20737E-15*,
2598,10f-17f,139417.55444015,108582.26622,109299.53601,6,6,0.19888E-15*,
2599,10f-18f,131879.84322526,108582.26622,109340.53221,6,6,0.19258E-15*,
2600,10f-19f,126109.59543316,108582.26622,109375.22730,6,6,0.16542E-15*,
2601,10f-20f,121568.25454834,108582.26622,109404.84939,6,6,0.13352E-15*,
2602,10f-21f,117914.07844725,108582.26622,109430.34138,6,6,0.12307E-15*,
2603,10f-22f,114919.99365876,108582.26622,109452.43682,6,6,0.18003E-15*,
2604,10f-23f,112429.38649618,108582.26622,109471.71340,6,6,0.66081E-17*,
2605,10f-24f,110330.85814147,108582.26622,109488.63097,6,6,0.12243E-19*,
2606,10f-25f,108543.09060881,108582.26622,109503.55932,6,6,0.29520E-18*,
2607,10f-10F,205461553699.02,108582.26622,108582.26671,6,8,0.13343E-20*,
2608,10f-11F,525347.39204505,108582.26622,108772.61646,6,8,0.34380E-15*,
2609,10f-12F,298394.49644342,108582.26622,108917.39305,6,8,0.43796E-15*,
2610,10f-13F,223315.45152011,108582.26622,109030.06327,6,8,0.44129E-15*,
2611,10f-14F,186151.30438850,108582.26622,109119.46364,6,8,0.41102E-15*,
2612,10f-15F,164117.08841159,108582.26622,109191.58729,6,8,0.37024E-15*,
2613,10f-16F,149622.42935992,108582.26622,109250.61522,6,8,0.32907E-15*,
2614,10f-17F,139417.53518454,108582.26622,109299.53611,6,8,0.29123E-15*,
2615,10f-18F,131879.82871055,108582.26622,109340.53230,6,8,0.25891E-15*,
2616,10f-19F,126109.58414808,108582.26622,109375.22737,6,8,0.21141E-15*,
2617,10f-20F,121568.24555710,108582.26622,109404.84945,6,8,0.22844E-15*,
2618,10f-21F,117914.07114019,108582.26622,109430.34143,6,8,0.18632E-15*,
2619,10f-22F,114919.98762216,108582.26622,109452.43687,6,8,0.33184E-15*,
2620,10f-23F,112429.38143974,108582.26622,109471.71344,6,8,0.58251E-16*,
2621,10f-24F,110330.85385570,108582.26622,109488.63100,6,8,0.19655E-15*,
2622,10f-25F,108543.08693891,108582.26622,109503.55935,6,8,0.96599E-16*,
2623,10F-11f,525349.74454023,108582.26671,108772.61609,8,6,0.57276E-15*,
2624,10F-12f,298395.18059549,108582.26671,108917.39277,8,6,0.80547E-15*,
2625,10F-13f,223315.80471972,108582.26671,109030.06305,8,6,0.86554E-15*,
2626,10F-14f,186151.53450822,108582.26671,109119.46346,8,6,0.84407E-15*,
2627,10F-15f,164117.25834615,108582.26671,109191.58715,8,6,0.78717E-15*,
2628,10F-16f,149622.56492027,108582.26671,109250.61510,8,6,0.71735E-15*,
2629,10F-17f,139417.64904310,108582.26671,109299.53601,8,6,0.64922E-15*,
2630,10F-18f,131879.92787518,108582.26671,109340.53221,8,6,0.57624E-15*,
2631,10F-19f,126109.67283762,108582.26671,109375.22730,8,6,0.53362E-15*,
2632,10F-20f,121568.32647834,108582.26671,109404.84939,8,6,0.50387E-15*,
2633,10F-21f,117914.14611800,108582.26671,109430.34138,8,6,0.45066E-15*,
2634,10F-22f,114920.05793653,108582.26671,109452.43682,8,6,0.32450E-15*,
2635,10F-23f,112429.44801803,108582.26671,109471.71340,8,6,0.81419E-15*,
2636,10F-24f,110330.91738810,108582.26671,109488.63097,8,6,0.64467E-15*,
2637,10F-25f,108543.14795096,108582.26671,109503.55932,8,6,0.59963E-15*,
2638,10F-11F,525348.73531625,108582.26671,108772.61646,8,8,0.90802E-16*,
2639,10F-12F,298394.92980627,108582.26671,108917.39305,8,8,0.25366E-15*,
2640,10F-13F,223315.69424116,108582.26671,109030.06327,8,8,0.38048E-15*,
2641,10F-14F,186151.47304457,108582.26671,109119.46364,8,8,0.45449E-15*,
2642,10F-15F,164117.21950395,108582.26671,109191.58729,8,8,0.48615E-15*,
2643,10F-16F,149622.53831893,108582.26671,109250.61522,8,8,0.48814E-15*,
2644,10F-17F,139417.62978746,108582.26671,109299.53611,8,8,0.47151E-15*,
2645,10F-18F,131879.91336045,108582.26671,109340.53230,8,8,0.44205E-15*,
2646,10F-19F,126109.66155252,108582.26671,109375.22737,8,8,0.44930E-15*,
2647,10F-20F,121568.31748709,108582.26671,109404.84945,8,8,0.32916E-15*,
2648,10F-21F,117914.13881094,108582.26671,109430.34143,8,8,0.33541E-15*,
2649,10F-22F,114920.05189993,108582.26671,109452.43687,8,8,0.86617E-16*,
2650,10F-23F,112429.44296158,108582.26671,109471.71344,8,8,0.56359E-15*,
2651,10F-24F,110330.91310232,108582.26671,109488.63100,8,8,0.14785E-15*,
2652,10F-25F,108543.14428107,108582.26671,109503.55935,8,8,0.28825E-15*,
2653,11S-12S,690715.80422568,108772.61317,108917.39051,2,2,0.34379E-17,
2654,11S-13S,388427.78911341,108772.61317,109030.06128,2,2,0.10565E-16,
2655,11S-14S,288310.00125553,108772.61317,109119.46204,2,2,0.17032E-16,
2656,11S-15S,238678.96284103,108772.61317,109191.58600,2,2,0.21475E-16,
2657,11S-16S,209204.59252759,108772.61317,109250.61415,2,2,0.23610E-16,
2658,11S-17S,189781.39079021,108772.61317,109299.53522,2,2,0.24653E-16,
2659,11S-18S,176081.64094867,108772.61317,109340.53155,2,2,0.21423E-16,
2660,11S-19S,165943.82651755,108772.61317,109375.22673,2,2,0.78196E-17,
2661,11S-20S,158168.85090324,108772.61317,109404.84890,2,2,0.57444E-17,
2662,11S-21S,152038.58194066,108772.61317,109430.34095,2,2,0.60987E-16,
2663,11S-22S,147097.04908236,108772.61317,109452.43646,2,2,0.98017E-15,
2664,11S-23S,143041.07153388,108772.61317,109471.71308,2,2,0.13495E-14,
2665,11S-24S,139661.38752614,108772.61317,109488.63069,2,2,0.48244E-14,
2666,11S-25S,136809.03021746,108772.61317,109503.55907,2,2,0.16536E-12,
2667,11S-11d,45577167008.344,108772.61317,108772.61536,2,4,0.66399E-33*,
2668,11S-12d,690707.74152465,108772.61317,108917.39220,2,4,0.21407E-21*,
2669,11S-13d,388425.78363157,108772.61317,109030.06261,2,4,0.76899E-21*,
2670,11S-14d,288309.11662014,108772.61317,109119.46311,2,4,0.55150E-20*,
2671,11S-15d,238678.46991263,108772.61317,109191.58686,2,4,0.12543E-19*,
2672,11S-16d,209204.28048636,108772.61317,109250.61486,2,4,0.19645E-19*,
2673,11S-17d,189781.17670333,108772.61317,109299.53582,2,4,0.27088E-19*,
2674,11S-18d,176081.48569558,108772.61317,109340.53205,2,4,0.26641E-18*,
2675,11S-19d,165943.70927345,108772.61317,109375.22715,2,4,0.76666E-19*,
2676,11S-20d,158168.75957995,108772.61317,109404.84927,2,4,0.71313E-19*,
2677,11S-21d,152038.50904875,108772.61317,109430.34127,2,4,0.15745E-16*,
2678,11S-22d,147096.98973936,108772.61317,109452.43673,2,4,0.16601E-16*,
2679,11S-23d,143041.02242414,108772.61317,109471.71332,2,4,0.45042E-16*,
2680,11S-24d,139661.34632127,108772.61317,109488.63090,2,4,0.34231E-15*,
2681,11S-25d,136808.99523591,108772.61317,109503.55926,2,4,0.12888E-15*,
2682,11p-12p,690715.80422568,108772.61317,108917.39051,2,2,0.12237E-17,
2683,11p-13p,388427.78911341,108772.61317,109030.06128,2,2,0.37364E-17,
2684,11p-14p,288310.00125553,108772.61317,109119.46204,2,2,0.60017E-17,
2685,11p-15p,238678.96284103,108772.61317,109191.58600,2,2,0.76102E-17,
2686,11p-16p,209204.59252759,108772.61317,109250.61415,2,2,0.88000E-17,
2687,11p-17p,189781.39079021,108772.61317,109299.53522,2,2,0.92959E-17,
2688,11p-18p,176081.64094867,108772.61317,109340.53155,2,2,0.11647E-16,
2689,11p-19p,165943.82651755,108772.61317,109375.22673,2,2,0.20866E-16,
2690,11p-20p,158168.85090324,108772.61317,109404.84890,2,2,0.42522E-16,
2691,11p-21p,152038.58194066,108772.61317,109430.34095,2,2,0.41391E-16,
2692,11p-22p,147097.04908236,108772.61317,109452.43646,2,2,0.54962E-16,
2693,11p-23p,143041.07153388,108772.61317,109471.71308,2,2,0.64250E-15,
2694,11p-24p,139661.38752614,108772.61317,109488.63069,2,2,0.32510E-16,
2695,11p-25p,136809.03021746,108772.61317,109503.55907,2,2,0.84437E-16,
2696,11p-11P,45577167008.344,108772.61317,108772.61536,2,4,0.95071E-19*,
2697,11p-12P,690707.74152465,108772.61317,108917.39220,2,4,0.47516E-14*,
2698,11p-13P,388425.78363157,108772.61317,109030.06261,2,4,0.65918E-14*,
2699,11p-14P,288309.11662014,108772.61317,109119.46311,2,4,0.70710E-14*,
2700,11p-15P,238678.46991263,108772.61317,109191.58686,2,4,0.69155E-14*,
2701,11p-16P,209204.28048636,108772.61317,109250.61486,2,4,0.64795E-14*,
2702,11p-17P,189781.17670333,108772.61317,109299.53582,2,4,0.59205E-14*,
2703,11p-18P,176081.48569558,108772.61317,109340.53205,2,4,0.53816E-14*,
2704,11p-19P,165943.70927345,108772.61317,109375.22715,2,4,0.48418E-14*,
2705,11p-20P,158168.75957995,108772.61317,109404.84927,2,4,0.45247E-14*,
2706,11p-21P,152038.50904875,108772.61317,109430.34127,2,4,0.38581E-14*,
2707,11p-22P,147096.98973936,108772.61317,109452.43673,2,4,0.23265E-14*,
2708,11p-23P,143041.02242414,108772.61317,109471.71332,2,4,0.55618E-14*,
2709,11p-24P,139661.34632127,108772.61317,109488.63090,2,4,0.65457E-15*,
2710,11p-25P,136808.99523591,108772.61317,109503.55926,2,4,0.79970E-13*,
2711,11P-12p,690726.27208895,108772.61536,108917.39051,4,2,0.98103E-14*,
2712,11P-13p,388431.09948663,108772.61536,109030.06128,4,2,0.13819E-13*,
2713,11P-14p,288311.82504556,108772.61536,109119.46204,4,2,0.14977E-13*,
2714,11P-15p,238680.21276395,108772.61536,109191.58600,4,2,0.14760E-13*,
2715,11P-16p,209205.55280584,108772.61536,109250.61415,4,2,0.13905E-13*,
2716,11P-17p,189782.18103517,108772.61536,109299.53522,4,2,0.12803E-13*,
2717,11P-18p,176082.32122053,108772.61536,109340.53155,4,2,0.11590E-13*,
2718,11P-19p,165944.43071162,108772.61536,109375.22673,4,2,0.10297E-13*,
2719,11P-20p,158169.39980686,108772.61536,109404.84890,4,2,0.89895E-14*,
2720,11P-21p,152039.08912022,108772.61536,109430.34095,4,2,0.80641E-14*,
2721,11P-22p,147097.52382910,108772.61536,109452.43646,4,2,0.89828E-14*,
2722,11P-23p,143041.52046069,108772.61536,109471.71308,4,2,0.10594E-13*,
2723,11P-24p,139661.81548962,108772.61536,109488.63069,4,2,0.71896E-14*,
2724,11P-25p,136809.44087850,108772.61536,109503.55907,4,2,0.69376E-14*,
2725,11P-12P,690718.20914354,108772.61536,108917.39220,4,4,0.88107E-17*,
2726,11P-13P,388429.09397061,108772.61536,109030.06261,4,4,0.26899E-16*,
2727,11P-14P,288310.94039898,108772.61536,109119.46311,4,4,0.43190E-16*,
2728,11P-15P,238679.71983039,108772.61536,109191.58686,4,4,0.54514E-16*,
2729,11P-16P,209205.24076175,108772.61536,109250.61486,4,4,0.61092E-16*,
2730,11P-17P,189781.96694650,108772.61536,109299.53582,4,4,0.67441E-16*,
2731,11P-18P,176082.16596624,108772.61536,109340.53205,4,4,0.63982E-16*,
2732,11P-19P,165944.31346666,108772.61536,109375.22715,4,4,0.63445E-16*,
2733,11P-20P,158169.30848294,108772.61536,109404.84927,4,4,0.29527E-16*,
2734,11P-21P,152039.01622783,108772.61536,109430.34127,4,4,0.67771E-16*,
2735,11P-22P,147097.46448572,108772.61536,109452.43673,4,4,0.72748E-15*,
2736,11P-23P,143041.47135065,108772.61536,109471.71332,4,4,0.67006E-15*,
2737,11P-24P,139661.77428450,108772.61536,109488.63090,4,4,0.21881E-13*,
2738,11P-25P,136809.40589674,108772.61536,109503.55926,4,4,0.36363E-12*,
2739,11P-11f,136734056904.27,108772.61536,108772.61609,4,6,0.20233E-34*,
2740,11P-12f,690715.52158659,108772.61536,108917.39277,4,6,0.84450E-20*,
2741,11P-13f,388428.42548212,108772.61536,109030.06305,4,6,0.57801E-19*,
2742,11P-14f,288310.64552335,108772.61536,109119.46346,4,6,0.12917E-18*,
2743,11P-15f,238679.55552262,108772.61536,109191.58715,4,6,0.19717E-18*,
2744,11P-16f,209205.13674913,108772.61536,109250.61510,4,6,0.23848E-18*,
2745,11P-17f,189781.89558500,108772.61536,109299.53601,4,6,0.24780E-18*,
2746,11P-18f,176082.11421579,108772.61536,109340.53221,4,6,0.40761E-18*,
2747,11P-19f,165944.27438573,108772.61536,109375.22730,4,6,0.12216E-19*,
2748,11P-20f,158169.27804219,108772.61536,109404.84939,4,6,0.59365E-19*,
2749,11P-21f,152038.99193080,108772.61536,109430.34138,4,6,0.22301E-17*,
2750,11P-22f,147097.44470495,108772.61536,109452.43682,4,6,0.14733E-21*,
2751,11P-23f,143041.45498093,108772.61536,109471.71340,4,6,0.46896E-15*,
2752,11P-24f,139661.76054970,108772.61536,109488.63097,4,6,0.51528E-16*,
2753,11P-25f,136809.39423636,108772.61536,109503.55932,4,6,0.54313E-18*,
2754,11d-12S,690726.27208895,108772.61536,108917.39051,4,2,0.24968E-19*,
2755,11d-13S,388431.09948663,108772.61536,109030.06128,4,2,0.60638E-19*,
2756,11d-14S,288311.82504556,108772.61536,109119.46204,4,2,0.84509E-19*,
2757,11d-15S,238680.21276395,108772.61536,109191.58600,4,2,0.99717E-19*,
2758,11d-16S,209205.55280584,108772.61536,109250.61415,4,2,0.12640E-18*,
2759,11d-17S,189782.18103517,108772.61536,109299.53522,4,2,0.13643E-18*,
2760,11d-18S,176082.32122053,108772.61536,109340.53155,4,2,0.35286E-18*,
2761,11d-19S,165944.43071162,108772.61536,109375.22673,4,2,0.34323E-17*,
2762,11d-20S,158169.39980686,108772.61536,109404.84890,4,2,0.38064E-17*,
2763,11d-21S,152039.08912022,108772.61536,109430.34095,4,2,0.77370E-16*,
2764,11d-22S,147097.52382910,108772.61536,109452.43646,4,2,0.59456E-15*,
2765,11d-23S,143041.52046069,108772.61536,109471.71308,4,2,0.78074E-15*,
2766,11d-24S,139661.81548962,108772.61536,109488.63069,4,2,0.24163E-14*,
2767,11d-25S,136809.44087850,108772.61536,109503.55907,4,2,0.78212E-13*,
2768,11d-12d,690718.20914354,108772.61536,108917.39220,4,4,0.52069E-17*,
2769,11d-13d,388429.09397061,108772.61536,109030.06261,4,4,0.15676E-16*,
2770,11d-14d,288310.94039898,108772.61536,109119.46311,4,4,0.24923E-16*,
2771,11d-15d,238679.71983039,108772.61536,109191.58686,4,4,0.31225E-16*,
2772,11d-16d,209205.24076175,108772.61536,109250.61486,4,4,0.34752E-16*,
2773,11d-17d,189781.96694650,108772.61536,109299.53582,4,4,0.36033E-16*,
2774,11d-18d,176082.16596624,108772.61536,109340.53205,4,4,0.29235E-16*,
2775,11d-19d,165944.31346666,108772.61536,109375.22715,4,4,0.33166E-16*,
2776,11d-20d,158169.30848294,108772.61536,109404.84927,4,4,0.32988E-16*,
2777,11d-21d,152039.01622783,108772.61536,109430.34127,4,4,0.10059E-17*,
2778,11d-22d,147097.46448572,108772.61536,109452.43673,4,4,0.15109E-17*,
2779,11d-23d,143041.47135065,108772.61536,109471.71332,4,4,0.46565E-16*,
2780,11d-24d,139661.77428450,108772.61536,109488.63090,4,4,0.67033E-15*,
2781,11d-25d,136809.40589674,108772.61536,109503.55926,4,4,0.20585E-15*,
2782,11d-11D,136734056904.27,108772.61536,108772.61609,4,6,0.42251E-20*,
2783,11d-12D,690715.52158659,108772.61536,108917.39277,4,6,0.61153E-15*,
2784,11d-13D,388428.42548212,108772.61536,109030.06305,4,6,0.83398E-15*,
2785,11d-14D,288310.64552335,108772.61536,109119.46346,4,6,0.88420E-15*,
2786,11d-15D,238679.55552262,108772.61536,109191.58715,4,6,0.85714E-15*,
2787,11d-16D,209205.13674913,108772.61536,109250.61510,4,6,0.79760E-15*,
2788,11d-17D,189781.89558500,108772.61536,109299.53601,4,6,0.72914E-15*,
2789,11d-18D,176082.11421579,108772.61536,109340.53221,4,6,0.66032E-15*,
2790,11d-19D,165944.27438573,108772.61536,109375.22730,4,6,0.60346E-15*,
2791,11d-20D,158169.27804219,108772.61536,109404.84939,4,6,0.54820E-15*,
2792,11d-21D,152038.99193080,108772.61536,109430.34138,4,6,0.44801E-15*,
2793,11d-22D,147097.44470495,108772.61536,109452.43682,4,6,0.61955E-16*,
2794,11d-23D,143041.45498093,108772.61536,109471.71340,4,6,0.86510E-16*,
2795,11d-24D,139661.76054970,108772.61536,109488.63097,4,6,0.17211E-13*,
2796,11d-25D,136809.39423636,108772.61536,109503.55932,4,6,0.40078E-15*,
2797,11D-12d,690721.69835511,108772.61609,108917.39220,6,4,0.10083E-14*,
2798,11D-13d,388430.19740887,108772.61609,109030.06261,6,4,0.14375E-14*,
2799,11D-14d,288311.54831902,108772.61609,109119.46311,6,4,0.15703E-14*,
2800,11D-15d,238680.13646476,108772.61609,109191.58686,6,4,0.15563E-14*,
2801,11D-16d,209205.56084953,108772.61609,109250.61486,6,4,0.14731E-14*,
2802,11D-17d,189782.23035743,108772.61609,109299.53582,6,4,0.13617E-14*,
2803,11D-18d,176082.39272006,108772.61609,109340.53205,6,4,0.12732E-14*,
2804,11D-19d,165944.51486161,108772.61609,109375.22715,6,4,0.11322E-14*,
2805,11D-20d,158169.49144803,108772.61609,109404.84927,6,4,0.10162E-14*,
2806,11D-21d,152039.18528511,108772.61609,109430.34127,6,4,0.12388E-14*,
2807,11D-22d,147097.62273223,108772.61609,109452.43673,6,4,0.11352E-14*,
2808,11D-23d,143041.62099065,108772.61609,109471.71332,6,4,0.13177E-14*,
2809,11D-24d,139661.91693683,108772.61609,109488.63090,6,4,0.24108E-14*,
2810,11D-25d,136809.54278168,108772.61609,109503.55926,6,4,0.15236E-14*,
2811,11D-12D,690719.01077102,108772.61609,108917.39277,6,6,0.17317E-16*,
2812,11D-13D,388429.52891658,108772.61609,109030.06305,6,6,0.52141E-16*,
2813,11D-14D,288311.25344215,108772.61609,109119.46346,6,6,0.82888E-16*,
2814,11D-15D,238679.97215642,108772.61609,109191.58715,6,6,0.10388E-15*,
2815,11D-16D,209205.45683658,108772.61609,109250.61510,6,6,0.11565E-15*,
2816,11D-17D,189782.15899573,108772.61609,109299.53601,6,6,0.11902E-15*,
2817,11D-18D,176082.34096947,108772.61609,109340.53221,6,6,0.11712E-15*,
2818,11D-19D,165944.47578059,108772.61609,109375.22730,6,6,0.10647E-15*,
2819,11D-20D,158169.46100721,108772.61609,109404.84939,6,6,0.96674E-16*,
2820,11D-21D,152039.16098803,108772.61609,109430.34138,6,6,0.12446E-15*,
2821,11D-22D,147097.60295142,108772.61609,109452.43682,6,6,0.91724E-15*,
2822,11D-23D,143041.60462089,108772.61609,109471.71340,6,6,0.67144E-15*,
2823,11D-24D,139661.90320200,108772.61609,109488.63097,6,6,0.29417E-13*,
2824,11D-25D,136809.53112127,108772.61609,109503.55932,6,6,0.47776E-14*,
2825,11f-12P,690721.69835511,108772.61609,108917.39220,6,4,0.10784E-19*,
2826,11f-13P,388430.19740887,108772.61609,109030.06261,6,4,0.21114E-19*,
2827,11f-14P,288311.54831902,108772.61609,109119.46311,6,4,0.25207E-19*,
2828,11f-15P,238680.13646476,108772.61609,109191.58686,6,4,0.24491E-19*,
2829,11f-16P,209205.56084953,108772.61609,109250.61486,6,4,0.22440E-19*,
2830,11f-17P,189782.23035743,108772.61609,109299.53582,6,4,0.11942E-20*,
2831,11f-18P,176082.39272006,108772.61609,109340.53205,6,4,0.98560E-20*,
2832,11f-19P,165944.51486161,108772.61609,109375.22715,6,4,0.12371E-20*,
2833,11f-20P,158169.49144803,108772.61609,109404.84927,6,4,0.33883E-17*,
2834,11f-21P,152039.18528511,108772.61609,109430.34127,6,4,0.11519E-18*,
2835,11f-22P,147097.62273223,108772.61609,109452.43673,6,4,0.18482E-15*,
2836,11f-23P,143041.62099065,108772.61609,109471.71332,6,4,0.58812E-15*,
2837,11f-24P,139661.91693683,108772.61609,109488.63090,6,4,0.87603E-14*,
2838,11f-25P,136809.54278168,108772.61609,109503.55926,6,4,0.16587E-12*,
2839,11f-12f,690719.01077102,108772.61609,108917.39277,6,6,0.11949E-16*,
2840,11f-13f,388429.52891658,108772.61609,109030.06305,6,6,0.35184E-16*,
2841,11f-14f,288311.25344215,108772.61609,109119.46346,6,6,0.55067E-16*,
2842,11f-15f,238679.97215642,108772.61609,109191.58715,6,6,0.68111E-16*,
2843,11f-16f,209205.45683658,108772.61609,109250.61510,6,6,0.75296E-16*,
2844,11f-17f,189782.15899573,108772.61609,109299.53601,6,6,0.78572E-16*,
2845,11f-18f,176082.34096947,108772.61609,109340.53221,6,6,0.74870E-16*,
2846,11f-19f,165944.47578059,108772.61609,109375.22730,6,6,0.86795E-16*,
2847,11f-20f,158169.46100721,108772.61609,109404.84939,6,6,0.95347E-16*,
2848,11f-21f,152039.16098803,108772.61609,109430.34138,6,6,0.12258E-15*,
2849,11f-22f,147097.60295142,108772.61609,109452.43682,6,6,0.76264E-16*,
2850,11f-23f,143041.60462089,108772.61609,109471.71340,6,6,0.15851E-14*,
2851,11f-24f,139661.90320200,108772.61609,109488.63097,6,6,0.35782E-15*,
2852,11f-25f,136809.53112127,108772.61609,109503.55932,6,6,0.60749E-16*,
2853,11f-11F,273469347858.73,108772.61609,108772.61646,6,8,0.56586E-21*,
2854,11f-12F,690717.66699277,108772.61609,108917.39305,6,8,0.15489E-15*,
2855,11f-13F,388429.19467276,108772.61609,109030.06327,6,8,0.20555E-15*,
2856,11f-14F,288311.10600458,108772.61609,109119.46364,6,8,0.21389E-15*,
2857,11f-15F,238679.89000268,108772.61609,109191.58729,6,8,0.20448E-15*,
2858,11f-16F,209205.40483037,108772.61609,109250.61522,6,8,0.18797E-15*,
2859,11f-17F,189782.12331504,108772.61609,109299.53611,6,8,0.17032E-15*,
2860,11f-18F,176082.31509430,108772.61609,109340.53230,6,8,0.14987E-15*,
2861,11f-19F,165944.45624016,108772.61609,109375.22737,6,8,0.14401E-15*,
2862,11f-20F,158169.44578687,108772.61609,109404.84945,6,8,0.96061E-16*,
2863,11f-21F,152039.14883954,108772.61609,109430.34143,6,8,0.76861E-16*,
2864,11f-22F,147097.59306106,108772.61609,109452.43687,6,8,0.13137E-17*,
2865,11f-23F,143041.59643605,108772.61609,109471.71344,6,8,0.11872E-15*,
2866,11f-24F,139661.89633462,108772.61609,109488.63100,6,8,0.13520E-15*,
2867,11f-25F,136809.52529110,108772.61609,109503.55935,6,8,0.11304E-15*,
2868,11F-12f,690720.75536858,108772.61646,108917.39277,8,6,0.24889E-15*,
2869,11F-13f,388430.08063367,108772.61646,109030.06305,8,6,0.35974E-15*,
2870,11F-14f,288311.55740114,108772.61646,109119.46346,8,6,0.39618E-15*,
2871,11F-15f,238680.18047292,108772.61646,109191.58715,8,6,0.39484E-15*,
2872,11F-16f,209205.61687996,108772.61646,109250.61510,8,6,0.37480E-15*,
2873,11F-17f,189782.29070077,108772.61646,109299.53601,8,6,0.34597E-15*,
2874,11F-18f,176082.45434602,108772.61646,109340.53221,8,6,0.32080E-15*,
2875,11F-19f,165944.57647774,108772.61646,109375.22730,8,6,0.27090E-15*,
2876,11F-20f,158169.55248947,108772.61646,109404.84939,8,6,0.22880E-15*,
2877,11F-21f,152039.24551640,108772.61646,109430.34138,8,6,0.17297E-15*,
2878,11F-22f,147097.68207443,108772.61646,109452.43682,8,6,0.19371E-15*,
2879,11F-23f,143041.67944065,108772.61646,109471.71340,8,6,0.10379E-15*,
2880,11F-24f,139661.97452794,108772.61646,109488.63097,8,6,0.20174E-16*,
2881,11F-25f,136809.59956352,108772.61646,109503.55932,8,6,0.14237E-15*,
2882,11F-12F,690719.41158355,108772.61646,108917.39305,8,8,0.28186E-16*,
2883,11F-13F,388429.74638890,108772.61646,109030.06327,8,8,0.82997E-16*,
2884,11F-14F,288311.40996326,108772.61646,109119.46364,8,8,0.12990E-15*,
2885,11F-15F,238680.09831904,108772.61646,109191.58729,8,8,0.16079E-15*,
2886,11F-16F,209205.56487366,108772.61646,109250.61522,8,8,0.17765E-15*,
2887,11F-17F,189782.25502004,108772.61646,109299.53611,8,8,0.18269E-15*,
2888,11F-18F,176082.42847082,108772.61646,109340.53230,8,8,0.18584E-15*,
2889,11F-19F,165944.55693730,108772.61646,109375.22737,8,8,0.16201E-15*,
2890,11F-20F,158169.53726911,108772.61646,109404.84945,8,8,0.21852E-15*,
2891,11F-21F,152039.23336790,108772.61646,109430.34143,8,8,0.22624E-15*,
2892,11F-22F,147097.67218405,108772.61646,109452.43687,8,8,0.64880E-15*,
2893,11F-23F,143041.67125580,108772.61646,109471.71344,8,8,0.84772E-16*,
2894,11F-24F,139661.96766055,108772.61646,109488.63100,8,8,0.18224E-14*,
2895,11F-25F,136809.59373334,108772.61646,109503.55935,8,8,0.53085E-16*,
2896,12S-13S,887541.67988242,108917.39051,109030.06128,2,2,0.11604E-17,
2897,12S-14S,494874.26104115,108917.39051,109119.46204,2,2,0.37023E-17,
2898,12S-15S,364703.30883985,108917.39051,109191.58600,2,2,0.61567E-17,
2899,12S-16S,300098.76170028,108917.39051,109250.61415,2,2,0.81619E-17,
2900,12S-17S,261680.97549485,108917.39051,109299.53522,2,2,0.91708E-17,
2901,12S-18S,236327.82453227,108917.39051,109340.53155,2,2,0.11682E-16,
2902,12S-19S,218418.71985990,108917.39051,109375.22673,2,2,0.15929E-16,
2903,12S-20S,205145.71414501,108917.39051,109404.84890,2,2,0.21730E-16,
2904,12S-21S,194950.60688293,108917.39051,109430.34095,2,2,0.21481E-15,
2905,12S-22S,186899.83668676,108917.39051,109452.43646,2,2,0.15965E-14,
