No.,transition,lambda(invacuo),Ei(cm^-1),Ek(cm^-1),gi,gk,Aki(s^-1),
1,1S-2S,1215.66962039,0.00000,82259.19141,2,2,0.24946E-05,
2,1S-3S,1025.72010424,0.00000,97492.48317,2,2,0.11087E-05,
3,1S-4S,972.53445551,0.00000,102824.12045,2,2,0.53029E-06,
4,1S-5S,949.74066867,0.00000,105291.90051,2,2,0.28704E-06,
5,1S-6S,937.80108953,0.00000,106632.42037,2,2,0.17111E-06,
6,1S-7S,930.74589408,0.00000,107440.71033,2,2,0.10968E-06,
7,1S-3d,1025.71896628,0.00000,97492.59133,2,4,0.69292E-08*,
8,1S-4d,972.53402393,0.00000,102824.16609,2,4,0.43213E-08*,
9,1S-5d,949.74045794,0.00000,105291.92388,2,4,0.25793E-08*,
10,1S-6d,937.80097063,0.00000,106632.43389,2,4,0.16136E-08*,
11,1S-7d,930.74582032,0.00000,107440.71885,2,4,0.10633E-08*,
12,2S-3S,6564.56933941,82259.19141,97492.48317,2,2,0.18708E-08,
13,2S-4S,4862.64746171,82259.19141,102824.12045,2,2,0.16144E-08,
14,2S-5S,4341.65167316,82259.19141,105291.90051,2,2,0.10788E-08,
15,2S-6S,4102.86220969,82259.19141,106632.42037,2,2,0.71574E-09,
16,2S-7S,3971.16632712,82259.19141,107440.71033,2,2,0.48563E-09,
17,2S-3d,6564.52272941,82259.19141,97492.59133,2,4,0.10479E-09*,
18,2S-4d,4862.63667230,82259.19141,102824.16609,2,4,0.60462E-10*,
19,2S-5d,4341.64726932,82259.19141,105291.92388,2,4,0.33703E-10*,
20,2S-6d,4102.85993380,82259.19141,106632.43389,2,4,0.20441E-10*,
21,2S-7d,3971.16498443,82259.19141,107440.71885,2,4,0.13025E-10*,
22,2p-3p,6564.56933941,82259.19141,97492.48317,2,2,0.49083E-09,
23,2p-4p,4862.64746171,82259.19141,102824.12045,2,2,0.38528E-09,
24,2p-5p,4341.65167316,82259.19141,105291.90051,2,2,0.24718E-09,
25,2p-6p,4102.86220969,82259.19141,106632.42037,2,2,0.15994E-09,
26,2p-7p,3971.16632712,82259.19141,107440.71033,2,2,0.10704E-09,
27,2p-2P,273940977.11562,82259.19141,82259.55646,2,4,0.43784E-12*,
28,2p-3P,6564.52272941,82259.19141,97492.59133,2,4,0.33801E-08*,
29,2p-4P,4862.63667230,82259.19141,102824.16609,2,4,0.17386E-08*,
30,2p-5P,4341.64726932,82259.19141,105291.92388,2,4,0.95590E-09*,
31,2p-6P,4102.85993380,82259.19141,106632.43389,2,4,0.57288E-09*,
32,2p-7P,3971.16498443,82259.19141,107440.71885,2,4,0.36774E-09*,
33,2P-3p,6564.72665287,82259.55646,97492.48317,4,2,0.12886E-07*,
34,2P-4p,4862.73377870,82259.55646,102824.12045,4,2,0.75163E-08*,
35,2P-5p,4341.72048447,82259.55646,105291.90051,4,2,0.43491E-08*,
36,2P-6p,4102.92365990,82259.55646,106632.42037,4,2,0.26754E-08*,
37,2P-7p,3971.22389569,82259.55646,107440.71033,4,2,0.17454E-08*,
38,2P-3P,6564.68004063,82259.55646,97492.59133,4,4,0.35289E-08*,
39,2P-4P,4862.72298891,82259.55646,102824.16609,4,4,0.27700E-08*,
40,2P-5P,4341.71608049,82259.55646,105291.92388,4,4,0.17786E-08*,
41,2P-6P,4102.92138394,82259.55646,106632.43389,4,4,0.11508E-08*,
42,2P-7P,3971.22255296,82259.55646,107440.71885,4,4,0.77260E-09*,
43,2P-4f,4862.71939241,82259.55646,102824.18129,4,6,0.43994E-10*,
44,2P-5f,4341.71461253,82259.55646,105291.93166,4,6,0.38489E-10*,
45,2P-6f,4102.92062530,82259.55646,106632.43839,4,6,0.28144E-10*,
46,2P-7f,3971.22210540,82259.55646,107440.72169,4,6,0.20124E-10*,
47,3S-4S,18755.96456799,97492.48317,102824.12045,2,2,0.20464E-10,
48,3S-5S,12821.47057842,97492.48317,105291.90051,2,2,0.25845E-10,
49,3S-6S,10940.99421511,97492.48317,106632.42037,2,2,0.21744E-10,
50,3S-7S,10052.04227385,97492.48317,107440.71033,2,2,0.16705E-10,
51,3S-3d,924549772.08800,97492.48317,97492.59133,2,4,0.25483E-26*,
52,3S-4d,18755.80404838,97492.48317,102824.16609,2,4,0.53957E-12*,
53,3S-5d,12821.43217262,97492.48317,105291.92388,2,4,0.70299E-12*,
54,3S-6d,10940.97803091,97492.48317,106632.43389,2,4,0.58055E-12*,
55,3S-7d,10052.03367093,97492.48317,107440.71885,2,4,0.43812E-12*,
56,3p-4p,18755.96456799,97492.48317,102824.12045,2,2,0.64068E-11,
57,3p-5p,12821.47057842,97492.48317,105291.90051,2,2,0.76779E-11,
58,3p-6p,10940.99421511,97492.48317,106632.42037,2,2,0.62822E-11,
59,3p-7p,10052.04227385,97492.48317,107440.71033,2,2,0.47495E-11,
60,3p-3P,924549772.08800,97492.48317,97492.59133,2,4,0.11389E-13*,
61,3p-4P,18755.80404838,97492.48317,102824.16609,2,4,0.19206E-09*,
62,3p-5P,12821.43217262,97492.48317,105291.92388,2,4,0.13513E-09*,
63,3p-6P,10940.97803091,97492.48317,106632.43389,2,4,0.88947E-10*,
64,3p-7P,10052.03367093,97492.48317,107440.71885,2,4,0.59933E-10*,
65,3P-4p,18756.34507032,97492.59133,102824.12045,4,2,0.53686E-09*,
66,3P-5p,12821.64838647,97492.59133,105291.90051,4,2,0.41446E-09*,
67,3P-6p,10941.12369086,97492.59133,106632.42037,4,2,0.28500E-09*,
68,3P-7p,10052.15156451,97492.59133,107440.71033,4,2,0.19686E-09*,
69,3P-4P,18756.18454419,97492.59133,102824.16609,4,4,0.45990E-10*,
70,3P-5P,12821.60997960,97492.59133,105291.92388,4,4,0.55282E-10*,
71,3P-6P,10941.10750628,97492.59133,106632.43389,4,4,0.45229E-10*,
72,3P-7P,10052.14296140,97492.59133,107440.71885,4,4,0.34202E-10*,
73,3P-4f,18756.13103732,97492.59133,102824.18129,4,6,0.14489E-11*,
74,3P-5f,12821.59717764,97492.59133,105291.93166,4,6,0.67887E-12*,
75,3P-6f,10941.10211154,97492.59133,106632.43839,4,6,0.30984E-12*,
76,3P-7f,10052.14009376,97492.59133,107440.72169,4,6,0.15710E-12*,
77,3d-4S,18756.34507032,97492.59133,102824.12045,4,2,0.12943E-13*,
78,3d-5S,12821.64838647,97492.59133,105291.90051,4,2,0.69795E-15*,
79,3d-6S,10941.12369086,97492.59133,106632.42037,4,2,0.22274E-15*,
80,3d-7S,10052.15156451,97492.59133,107440.71033,4,2,0.11017E-14*,
81,3d-4d,18756.18454419,97492.59133,102824.16609,4,4,0.18451E-10*,
82,3d-5d,12821.60997960,97492.59133,105291.92388,4,4,0.18217E-10*,
83,3d-6d,10941.10750628,97492.59133,106632.43389,4,4,0.13785E-10*,
84,3d-7d,10052.14296140,97492.59133,107440.71885,4,4,0.10479E-10*,
85,3d-3D,2773719066.2711,97492.59133,97492.62738,4,6,0.50615E-15*,
86,3d-4D,18756.13103732,97492.59133,102824.18129,4,6,0.14421E-10*,
87,3d-5D,12821.59717764,97492.59133,105291.93166,4,6,0.83211E-11*,
88,3d-6D,10941.10211154,97492.59133,106632.43839,4,6,0.50374E-11*,
89,3d-7D,10052.14009376,97492.59133,107440.72169,4,6,0.34135E-11*,
90,3D-4d,18756.31137637,97492.62738,102824.16609,6,4,0.54500E-10*,
91,3D-5d,12821.66924820,97492.62738,105291.92388,6,4,0.40623E-10*,
92,3D-6d,10941.15066433,97492.62738,106632.43389,6,4,0.27965E-10*,
93,3D-7d,10052.17939117,97492.62738,107440.71885,6,4,0.17662E-10*,
94,3D-4D,18756.25786878,97492.62738,102824.18129,6,6,0.60751E-10*,
95,3D-5D,12821.65644612,97492.62738,105291.93166,6,6,0.62577E-10*,
96,3D-6D,10941.14526955,97492.62738,106632.43839,6,6,0.48591E-10*,
97,3D-7D,10052.17652351,97492.62738,107440.72169,6,6,0.32703E-10*,
98,3D-5g,12821.65004513,97492.62738,105291.93556,6,8,0.14063E-11*,
99,3D-6g,10941.14257217,97492.62738,106632.44065,6,8,0.14364E-11*,
100,3D-7g,10052.17508969,97492.62738,107440.72310,6,8,0.14706E-11*,
101,4S-5S,40522.24979943,102824.12045,105291.90051,2,2,0.73600E-12,
102,4S-6S,26258.43612596,102824.12045,106632.42037,2,2,0.12355E-11,
103,4S-7S,21661.01010014,102824.12045,107440.71033,2,2,0.10438E-11,
104,4S-4d,2191527817.0712,102824.12045,102824.16609,2,4,0.11672E-27*,
105,4S-5d,40521.86617572,102824.12045,105291.92388,2,4,0.94120E-14*,
106,4S-6d,26258.34290482,102824.12045,106632.43389,2,4,0.21730E-13*,
107,4S-7d,21660.97015223,102824.12045,107440.71885,2,4,0.12779E-13*,
108,4p-5p,40522.24979943,102824.12045,105291.90051,2,2,0.24447E-12,
109,4p-6p,26258.43612596,102824.12045,106632.42037,2,2,0.38263E-12,
110,4p-7p,21661.01010014,102824.12045,107440.71033,2,2,0.37170E-12,
111,4p-4P,2191527817.0712,102824.12045,102824.16609,2,4,0.85516E-15*,
112,4p-5P,40521.86617572,102824.12045,105291.92388,2,4,0.20993E-10*,
113,4p-6P,26258.34290482,102824.12045,106632.43389,2,4,0.17986E-10*,
114,4p-7P,21660.97015223,102824.12045,107440.71885,2,4,0.13429E-10*,
115,4P-5p,40522.99908633,102824.16609,105291.90051,4,2,0.51580E-10*,
116,4P-6p,26258.75075292,102824.16609,106632.42037,4,2,0.47271E-10*,
117,4P-7p,21661.22419918,102824.16609,107440.71033,4,2,0.36544E-10*,
118,4P-5P,40522.61544844,102824.16609,105291.92388,4,4,0.17708E-11*,
119,4P-6P,26258.65752954,102824.16609,106632.43389,4,4,0.27673E-11*,
120,4P-7P,21661.18425047,102824.16609,107440.71885,4,4,0.26781E-11*,
121,4P-4f,6574734196.2897,102824.16609,102824.18129,4,6,0.11561E-29*,
122,4P-5f,40522.48757351,102824.16609,105291.93166,4,6,0.37157E-13*,
123,4P-6f,26258.62645587,102824.16609,106632.43839,4,6,0.45337E-13*,
124,4P-7f,21661.17093454,102824.16609,107440.72169,4,6,0.35709E-13*,
125,4d-5S,40522.99908633,102824.16609,105291.90051,4,2,0.16223E-14*,
126,4d-6S,26258.75075292,102824.16609,106632.42037,4,2,0.25925E-16*,
127,4d-7S,21661.22419918,102824.16609,107440.71033,4,2,0.96444E-17*,
128,4d-5d,40522.61544844,102824.16609,105291.92388,4,4,0.89568E-12*,
129,4d-6d,26258.65752954,102824.16609,106632.43389,4,4,0.11554E-11*,
130,4d-7d,21661.18425047,102824.16609,107440.71885,4,4,0.11147E-11*,
131,4d-4D,6574734196.2897,102824.16609,102824.18129,4,6,0.38004E-16*,
132,4d-5D,40522.48757351,102824.16609,105291.93166,4,6,0.21167E-11*,
133,4d-6D,26258.62645587,102824.16609,106632.43839,4,6,0.15555E-11*,
134,4d-7D,21661.17093454,102824.16609,107440.72169,4,6,0.11253E-11*,
135,4D-5d,40522.86520644,102824.18129,105291.92388,6,4,0.56296E-11*,
136,4D-6d,26258.76240372,102824.18129,106632.43389,6,4,0.51994E-11*,
137,4D-7d,21661.25561586,102824.18129,107440.71885,6,4,0.40243E-11*,
138,4D-5D,40522.73732994,102824.18129,105291.93166,6,6,0.28999E-11*,
139,4D-6D,26258.73132980,102824.18129,106632.43839,6,6,0.41659E-11*,
140,4D-7D,21661.24229984,102824.18129,107440.72169,6,6,0.38503E-11*,
141,4D-5g,40522.67339235,102824.18129,105291.93556,6,8,0.53515E-13*,
142,4D-6g,26258.71579295,102824.18129,106632.44065,6,8,0.13565E-13*,
143,4D-7g,21661.23564187,102824.18129,107440.72310,6,8,0.18964E-14*,
144,4f-5P,40522.86520644,102824.18129,105291.92388,6,4,0.66132E-17*,
145,4f-6P,26258.76240372,102824.18129,106632.43389,6,4,0.15463E-15*,
146,4f-7P,21661.25561586,102824.18129,107440.71885,6,4,0.20656E-16*,
147,4f-5f,40522.73732994,102824.18129,105291.93166,6,6,0.12733E-11*,
148,4f-6f,26258.73132980,102824.18129,106632.43839,6,6,0.15546E-11*,
149,4f-7f,21661.24229984,102824.18129,107440.72169,6,6,0.12729E-11*,
150,4f-4F,13149548627.740,102824.18129,102824.18890,6,8,0.50898E-17*,
151,4f-5F,40522.67339235,102824.18129,105291.93556,6,8,0.29785E-12*,
152,4f-6F,26258.71579295,102824.18129,106632.44065,6,8,0.19825E-12*,
153,4f-7F,21661.23564187,102824.18129,107440.72310,6,8,0.12151E-12*,
154,4F-5f,40522.86220855,102824.18890,105291.93166,8,6,0.11940E-11*,
155,4F-6f,26258.78376676,102824.18890,106632.43839,8,6,0.10088E-11*,
156,4F-7f,21661.27798245,102824.18890,107440.72169,8,6,0.74167E-12*,
157,4F-5F,40522.79827056,102824.18890,105291.93556,8,8,0.30210E-11*,
158,4F-6F,26258.76822985,102824.18890,106632.44065,8,8,0.35827E-11*,
159,4F-7F,21661.27132445,102824.18890,107440.72310,8,8,0.30027E-11*,
160,4F-6h,26258.75890773,102824.18890,106632.44200,8,10,0.94767E-13*,
161,4F-7h,21661.26732967,102824.18890,107440.72396,8,10,0.11321E-12*,
162,4F-8h,19450.93430451,102824.18890,107965.33011,8,10,0.10262E-12*,
163,5S-6S,74597.92537937,105291.90051,106632.42037,2,2,0.50099E-13,
164,5S-7S,46537.38970399,105291.90051,107440.71033,2,2,0.11925E-12,
165,5S-5d,4280332896.3412,105291.90051,105291.92388,2,4,0.93102E-29*,
166,5S-6d,74597.17301644,105291.90051,106632.43389,2,4,0.25784E-15*,
167,5S-7d,46537.20531293,105291.90051,107440.71885,2,4,0.19669E-14*,
168,5p-6p,74597.92537937,105291.90051,106632.42037,2,2,0.17967E-13,
169,5p-7p,46537.38970399,105291.90051,107440.71033,2,2,0.33806E-13,
170,5p-5P,4280332896.3412,105291.90051,105291.92388,2,4,0.11478E-15*,
171,5p-6P,74597.17301644,105291.90051,106632.43389,2,4,0.35246E-11*,
172,5p-7P,46537.20531293,105291.90051,107440.71885,2,4,0.34535E-11*,
173,5P-6p,74599.22549962,105291.92388,106632.42037,4,2,0.80915E-11*,
174,5P-7p,46537.89568150,105291.92388,107440.71033,4,2,0.83411E-11*,
175,5P-6P,74598.47311046,105291.92388,106632.43389,4,4,0.12936E-12*,
176,5P-7P,46537.71128643,105291.92388,107440.71885,4,4,0.24339E-12*,
177,5P-5f,12841276016.960,105291.92388,105291.93166,4,6,0.15498E-30*,
178,5P-6f,74598.22232264,105291.92388,106632.43839,4,6,0.17394E-14*,
179,5P-7f,46537.64982297,105291.92388,107440.72169,4,6,0.34352E-14*,
180,5d-6S,74599.22549962,105291.92388,106632.42037,4,2,0.10662E-15*,
181,5d-7S,46537.89568150,105291.92388,107440.71033,4,2,0.12341E-15*,
182,5d-6d,74598.47311046,105291.92388,106632.43389,4,4,0.69431E-13*,
183,5d-7d,46537.71128643,105291.92388,107440.71885,4,4,0.12327E-12*,
184,5d-5D,12841276016.960,105291.92388,105291.93166,4,6,0.51009E-17*,
185,5d-6D,74598.22232264,105291.92388,106632.43839,4,6,0.39549E-12*,
186,5d-7D,46537.64982297,105291.92388,107440.72169,4,6,0.36005E-12*,
187,5D-6d,74598.90647585,105291.93166,106632.43389,6,4,0.87877E-12*,
188,5D-7d,46537.87994307,105291.93166,107440.71885,6,4,0.92277E-12*,
189,5D-6D,74598.65568511,105291.93166,106632.43839,6,6,0.22817E-12*,
190,5D-7D,46537.81847916,105291.93166,107440.72169,6,6,0.40998E-12*,
191,5D-5g,25682695924.140,105291.93166,105291.93556,6,8,0.53640E-32*,
192,5D-6g,74598.53029104,105291.93166,106632.44065,6,8,0.33833E-14*,
193,5D-7g,46537.78774742,105291.93166,107440.72310,6,8,0.35599E-14*,
194,5f-6P,74598.90647585,105291.93166,106632.43389,6,4,0.13483E-16*,
195,5f-7P,46537.87994307,105291.93166,107440.71885,6,4,0.69679E-17*,
196,5f-6f,74598.65568511,105291.93166,106632.43839,6,6,0.13053E-12*,
197,5f-7f,46537.81847916,105291.93166,107440.72169,6,6,0.20708E-12*,
198,5f-5F,25682695924.140,105291.93166,105291.93556,6,8,0.68314E-18*,
199,5f-6F,74598.53029104,105291.93166,106632.44065,6,8,0.75835E-13*,
200,5f-7F,46537.78774742,105291.93166,107440.72310,6,8,0.61253E-13*,
201,5F-6f,74598.87236702,105291.93556,106632.43839,8,6,0.21610E-12*,
202,5F-7f,46537.90280724,105291.93556,107440.72169,8,6,0.22164E-12*,
203,5F-6F,74598.74697222,105291.93556,106632.44065,8,8,0.30792E-12*,
204,5F-7F,46537.87207539,105291.93556,107440.72310,8,8,0.48850E-12*,
205,5F-6h,74598.67173571,105291.93556,106632.44200,8,10,0.37039E-14*,
206,5F-7h,46537.85363634,105291.93556,107440.72396,8,10,0.25564E-15*,
207,5F-8h,37405.62715598,105291.93556,107965.33011,8,10,0.13824E-15*,
208,5g-6D,74598.87236702,105291.93556,106632.43839,8,6,0.34532E-17*,
209,5g-7D,46537.90280724,105291.93556,107440.72169,8,6,0.13947E-21*,
210,5g-6g,74598.74697222,105291.93556,106632.44065,8,8,0.14256E-12*,
211,5g-7g,46537.87207539,105291.93556,107440.72310,8,8,0.18153E-12*,
212,5g-5G,42804598305.746,105291.93556,105291.93789,8,10,0.15302E-18*,
213,5g-6G,74598.67173571,105291.93556,106632.44200,8,10,0.14827E-13*,
214,5g-7G,46537.85363634,105291.93556,107440.72396,8,10,0.94754E-14*,
215,5G-6g,74598.87698121,105291.93789,106632.44065,10,8,0.61392E-13*,
216,5G-7g,46537.92267220,105291.93789,107440.72310,10,8,0.55175E-13*,
217,5G-6G,74598.80174444,105291.93789,106632.44200,10,10,0.27776E-12*,
218,5G-7G,46537.90423311,105291.93789,107440.72396,10,10,0.35383E-12*,
219,5G-7i,46537.89194040,105291.93789,107440.72452,10,12,0.10444E-13*,
220,5G-8i,37405.65452338,105291.93789,107965.33049,10,12,0.13343E-13*,
221,5G-9i,32969.99557197,105291.93789,108324.99866,10,12,0.12735E-13*,
222,6S-7S,123717.97761276,106632.42037,107440.71033,2,2,0.58897E-14,
223,6S-6d,7396422794.1685,106632.42037,106632.43389,2,4,0.10865E-29*,
224,6S-7d,123716.67445022,106632.42037,107440.71885,2,4,0.17625E-16*,
225,6p-7p,123717.97761276,106632.42037,107440.71033,2,2,0.20445E-14,
226,6p-6P,7396422794.1685,106632.42037,106632.43389,2,4,0.22245E-16*,
227,6p-7P,123716.67445022,106632.42037,107440.71885,2,4,0.79275E-12*,
228,6P-7p,123720.04704476,106632.43389,107440.71033,4,2,0.17506E-11*,
229,6P-7P,123718.74383862,106632.43389,107440.71885,4,4,0.14720E-13*,
230,6P-6f,22189727912.616,106632.43389,106632.43839,4,6,0.22533E-31*,
231,6P-7f,123718.30945140,106632.43389,107440.72169,4,6,0.12746E-15*,
232,6d-7S,123720.04704476,106632.43389,107440.71033,4,2,0.17849E-16*,
233,6d-7d,123718.74383862,106632.43389,107440.71885,4,4,0.82148E-14*,
234,6d-6D,22189727912.616,106632.43389,106632.43839,4,6,0.98858E-18*,
235,6d-7D,123718.30945140,106632.43389,107440.72169,4,6,0.93610E-13*,
236,6D-7d,123719.43363586,106632.43839,107440.71885,6,4,0.18823E-12*,
237,6D-7D,123718.99924379,106632.43839,107440.72169,6,6,0.27697E-13*,
238,6D-6g,44379689692.018,106632.43839,106632.44065,6,8,0.83229E-33*,
239,6D-7g,123718.78204999,106632.43839,107440.72310,6,8,0.28955E-15*,
240,6f-7P,123719.43363586,106632.43839,107440.71885,6,4,0.35130E-17*,
241,6f-7f,123718.99924379,106632.43839,107440.72169,6,6,0.16913E-13*,
242,6f-6F,44379689692.018,106632.43839,106632.44065,6,8,0.13240E-18*,
243,6f-7F,123718.78204999,106632.43839,107440.72310,6,8,0.20325E-13*,
244,6F-7f,123719.34414105,106632.44065,107440.72169,8,6,0.47304E-13*,
245,6F-7F,123719.12694604,106632.44065,107440.72310,8,8,0.39896E-13*,
246,6F-6h,73966317977.476,106632.44065,106632.44200,8,10,0.73740E-34*,
247,6F-7h,123718.99662968,106632.44065,107440.72396,8,10,0.42112E-15*,
248,6F-8h,75024.97583780,106632.44065,107965.33011,8,10,0.33275E-15*,
249,6g-7D,123719.34414105,106632.44065,107440.72169,8,6,0.48071E-18*,
250,6g-7g,123719.12694604,106632.44065,107440.72310,8,8,0.23917E-13*,
251,6g-6G,73966317977.476,106632.44065,106632.44200,8,10,0.29657E-19*,
252,6g-7G,123718.99662968,106632.44065,107440.72396,8,10,0.53453E-14*,
253,6G-7g,123719.33388412,106632.44200,107440.72310,10,8,0.16253E-13*,
254,6G-7G,123719.20356733,106632.44200,107440.72396,10,10,0.46611E-13*,
255,6G-7i,123719.11668972,106632.44200,107440.72452,10,12,0.39336E-15*,
256,6G-8i,75025.03053386,106632.44200,107965.33049,10,12,0.32950E-19*,
257,6G-9i,59082.21708302,106632.44200,108324.99866,10,12,0.15743E-15*,
258,6h-7F,123719.33388412,106632.44200,107440.72310,10,8,0.25959E-19*,
259,6h-7h,123719.20356733,106632.44200,107440.72396,10,10,0.22109E-13*,
260,6h-8h,75025.05193667,106632.44200,107965.33011,10,10,0.29117E-13*,
261,6h-6H,110949614398.66,106632.44200,106632.44290,10,12,0.89869E-20*,
262,6h-7H,123719.11668972,106632.44200,107440.72452,10,12,0.12557E-14*,
263,6h-8H,75025.03053386,106632.44200,107965.33049,10,12,0.79261E-15*,
264,6H-7h,123719.34152597,106632.44290,107440.72396,12,10,0.53761E-14*,
265,6H-8h,75025.10266927,106632.44290,107965.33011,12,10,0.49615E-14*,
266,6H-7H,123719.25464817,106632.44290,107440.72452,12,12,0.38159E-13*,
267,6H-8H,75025.08126643,106632.44290,107965.33049,12,12,0.50255E-13*,
268,6H-8k,75025.06597872,106632.44290,107965.33077,12,14,0.15992E-14*,
269,6H-9k,59082.24188649,106632.44290,108324.99885,12,14,0.21210E-14*,
270,6H-10k,51286.66878291,106632.44290,108582.26734,12,14,0.20870E-14*,
271,7S-7d,11745255295.068,107440.71033,107440.71885,2,4,0.17087E-30*,
272,7p-7P,11745255295.068,107440.71033,107440.71885,2,4,0.55552E-17*,
273,7P-7f,35236473259.968,107440.71885,107440.72169,4,6,0.40499E-32*,
274,7d-7D,35236473259.968,107440.71885,107440.72169,4,6,0.24688E-18*,
275,7D-7g,70473301148.521,107440.72169,107440.72310,6,8,0.26626E-33*,
276,7f-7F,70473301148.521,107440.72169,107440.72310,6,8,0.33064E-19*,
277,7F-7h,117455754577.20,107440.72310,107440.72396,8,10,0.24851E-34*,
278,7F-8h,190618.87924011,107440.72310,107965.33011,8,10,0.54773E-16*,
279,7g-7G,117455754577.20,107440.72310,107440.72396,8,10,0.74064E-20*,
280,7G-7i,176183836128.22,107440.72396,107440.72452,10,12,0.21240E-35*,
281,7G-8i,190619.05043310,107440.72396,107965.33049,10,12,0.67672E-16*,
