No.,lower lvl, upper lvl,lambda(invacuo),Ei(cm^-1),Ek(cm^-1),gi,gk,Aki(10^8s^-1),fik,S(a.u.),log(gf),
177,2P-15d,3713.05090988,82259.55646,109191.58686,4,4,0.49368E-03*,0.10198E-03,0.49838E-02,-3.38941,
178,2P-16d,3704.93066646,82259.55646,109250.61486,4,4,0.40582E-03*,0.83468E-04,0.40700E-02,-3.47642,
179,2P-17d,3698.22767512,82259.55646,109299.53582,4,4,0.33768E-03*,0.69201E-04,0.33682E-02,-3.55783,
180,2P-18d,3692.62915451,82259.55646,109340.53205,4,4,0.28400E-03*,0.58025E-04,0.28200E-02,-3.63433,
181,2P-19d,3687.90435304,82259.55646,109375.22715,4,4,0.24114E-03*,0.49143E-04,0.23853E-02,-3.70648,
182,2P-20d,3683.87995245,82259.55646,109404.84927,4,4,0.20651E-03*,0.41992E-04,0.20360E-02,-3.77477,
183,2P-21d,3680.42368613,82259.55646,109430.34127,4,4,0.17821E-03*,0.36170E-04,0.17520E-02,-3.83960,
184,2P-22d,3677.43317298,82259.55646,109452.43673,4,4,0.15486E-03*,0.31380E-04,0.15188E-02,-3.90129,
185,2P-23d,3674.82814808,82259.55646,109471.71332,4,4,0.13542E-03*,0.27402E-04,0.13253E-02,-3.96016,
186,2P-24d,3672.54495623,82259.55646,109488.63090,4,4,0.11911E-03*,0.24071E-04,0.11635E-02,-4.01644,
187,2P-25d,3670.53258404,82259.55646,109503.55926,4,4,0.10532E-03*,0.21261E-04,0.10271E-02,-4.07035,
188,2P-3D,6564.66450376,82259.55646,97492.62738,4,6,0.64651*,0.62620,54.103,0.57486,
189,2P-4D,4862.71939241,82259.55646,102824.18129,4,6,0.20625*,0.10961,7.0153,-0.18198,
190,2P-5D,4341.71461253,82259.55646,105291.93166,4,6,0.94254E-01*,0.39933E-01,2.2819,-0.62052,
191,2P-6D,4102.92062530,82259.55646,106632.43839,4,6,0.51450E-01*,0.19466E-01,1.0512,-0.93257,
192,2P-7D,3971.22210540,82259.55646,107440.72169,4,6,0.31311E-01*,0.11098E-01,0.58006,-1.17660,
193,2P-8D,3890.17686261,82259.55646,107965.32859,4,6,0.20523E-01*,0.69807E-02,0.35741,-1.37795,
194,2P-9D,3836.49754894,82259.55646,108324.99732,4,6,0.14203E-01*,0.46985E-02,0.23724,-1.54989,
195,2P-10D,3799.00097235,82259.55646,108582.26622,4,6,0.10246E-01*,0.33235E-02,0.16618,-1.70025,
196,2P-11D,3771.72613678,82259.55646,108772.61609,4,6,0.76387E-02*,0.24424E-02,0.12124,-1.83404,
197,2P-12D,3751.24218027,82259.55646,108917.39277,4,6,0.58495E-02*,0.18500E-02,0.91338E-01,-1.95467,
198,2P-13D,3735.45415175,82259.55646,109030.06305,4,6,0.45800E-02*,0.14364E-02,0.70616E-01,-2.06459,
199,2P-14D,3723.02108018,82259.55646,109119.46346,4,6,0.36538E-02*,0.11383E-02,0.55776E-01,-2.16559,
200,2P-15D,3713.05087011,82259.55646,109191.58715,4,6,0.29621E-02*,0.91787E-03,0.44855E-01,-2.25907,
201,2P-16D,3704.93063384,82259.55646,109250.61510,4,6,0.24350E-02*,0.75122E-03,0.36631E-01,-2.34608,
202,2P-17D,3698.22764802,82259.55646,109299.53601,4,6,0.20261E-02*,0.62282E-03,0.30315E-01,-2.42749,
203,2P-18D,3692.62913175,82259.55646,109340.53221,4,6,0.17040E-02*,0.52223E-03,0.25380E-01,-2.50398,
204,2P-19D,3687.90433373,82259.55646,109375.22730,4,6,0.14469E-02*,0.44229E-03,0.21468E-01,-2.57614,
205,2P-20D,3683.87993594,82259.55646,109404.84939,4,6,0.12391E-02*,0.37794E-03,0.18324E-01,-2.64443,
206,2P-21D,3680.42367189,82259.55646,109430.34138,4,6,0.10693E-02*,0.32553E-03,0.15769E-01,-2.70925,
207,2P-22D,3677.43316062,82259.55646,109452.43682,4,6,0.92917E-03*,0.28242E-03,0.13669E-01,-2.77095,
208,2P-23D,3674.82813728,82259.55646,109471.71340,4,6,0.81255E-03*,0.24662E-03,0.11928E-01,-2.82981,
209,2P-24D,3672.54494673,82259.55646,109488.63097,4,6,0.71467E-03*,0.21665E-03,0.10472E-01,-2.88610,
210,2P-25D,3670.53257564,82259.55646,109503.55932,4,6,0.63193E-03*,0.19135E-03,0.92441E-02,-2.94001,
211,3S-4p,18755.96456799,97492.48317,102824.12045,2,2,0.30652E-01,0.16157,19.942,-0.49061,
212,3S-5p,12821.47057842,97492.48317,105291.90051,2,2,0.16378E-01,0.40341E-01,3.4037,-1.09322,
213,3S-6p,10940.99421511,97492.48317,106632.42037,2,2,0.95511E-02,0.17131E-01,1.2334,-1.46518,
214,3S-7p,10052.04227385,97492.48317,107440.71033,2,2,0.60255E-02,0.91228E-02,0.60346,-1.73884,
215,3S-8p,9548.51032205,97492.48317,107965.32099,2,2,0.40379E-02,0.55164E-02,0.34662,-1.95732,
216,3S-9p,9231.47183471,97492.48317,108324.99198,2,2,0.28357E-02,0.36210E-02,0.21997,-2.14015,
217,3S-10p,9017.31211799,97492.48317,108582.26233,2,2,0.20668E-02,0.25181E-02,0.14942,-2.29790,
218,3S-11p,8865.14605932,97492.48317,108772.61317,2,2,0.15524E-02,0.18281E-02,0.10665,-2.43696,
219,3S-12p,8752.80621556,97492.48317,108917.39051,2,2,0.11955E-02,0.13724E-02,0.79048E-01,-2.56150,
220,3S-13p,8667.33027229,97492.48317,109030.06128,2,2,0.94013E-03,0.10582E-02,0.60358E-01,-2.67439,
