No.,transition,lambda(invacuo),Ei(cm^-1),Ek(cm^-1),gi,gk,Aki(s^-1),
1079,23Z-25B,3140122.2339921,109471.71353,109503.55943,42,46,0.45279E-04*,
1080,23a-24a,5911019.8432408,109471.71353,109488.63109,42,42,0.56332E-06*,
1081,23a-23A,96244721767070.,109471.71353,109471.71353,42,44,0.11987E-43*,
1082,23a-24A,5911019.5237210,109471.71353,109488.63109,42,44,0.17924E-08*,
1083,23a-24c,5911019.2319857,109471.71353,109488.63109,42,46,0.35321E-05*,
1084,23a-25c,3140122.2339921,109471.71353,109503.55943,42,46,0.74238E-04*,
1085,23a-26c,2218028.5798635,109471.71353,109516.79862,42,46,0.67060E-04*,
1086,23A-24a,5911020.2062753,109471.71353,109488.63109,44,42,0.18777E-08*,
1087,23A-24A,5911019.8867555,109471.71353,109488.63109,44,44,0.56341E-06*,
1088,23A-24c,5911019.5950201,109471.71353,109488.63109,44,46,0.71572E-08*,
1089,23A-25c,3140122.3364431,109471.71353,109503.55943,44,46,0.15043E-06*,
1090,23A-26c,2218028.6309795,109471.71353,109516.79862,44,46,0.13589E-06*,
1091,23A-24C,5911019.3275960,109471.71353,109488.63109,44,48,0.35393E-05*,
1092,23A-25C,3140122.2696729,109471.71353,109503.55943,44,48,0.74388E-04*,
1093,23A-26C,2218028.6013637,109471.71353,109516.79862,44,48,0.67196E-04*,
1094,23b-24b,5911019.8867555,109471.71353,109488.63109,44,44,0.29379E-06*,
1095,23b-25b,3140122.4092833,109471.71353,109503.55943,44,44,0.75170E-07*,
1096,23b-23B,105410883676776.,109471.71353,109471.71354,44,46,0.55712E-44*,
1097,23b-24B,5911019.5950201,109471.71353,109488.63109,44,46,0.85416E-09*,
1098,23b-25B,3140122.3364431,109471.71353,109503.55943,44,46,0.21855E-09*,
1099,23b-25e,3140122.2696729,109471.71353,109503.55943,44,48,0.11672E-03*,
1100,23b-26e,2218028.6013637,109471.71353,109516.79862,44,48,0.51883E-04*,
1101,23B-24b,5911020.2182218,109471.71354,109488.63109,46,44,0.89298E-09*,
1102,23B-25b,3140122.5028255,109471.71354,109503.55943,46,44,0.22848E-09*,
1103,23B-24B,5911019.9264864,109471.71354,109488.63109,46,46,0.29383E-06*,
1104,23B-25B,3140122.4299853,109471.71354,109503.55943,46,46,0.75180E-07*,
1105,23B-25e,3140122.3632151,109471.71354,109503.55943,46,48,0.21655E-06*,
1106,23B-26e,2218028.6480349,109471.71354,109516.79862,46,48,0.96258E-07*,
1107,23B-25E,3140122.3017865,109471.71354,109503.55943,46,50,0.11694E-03*,
1108,23B-26E,2218028.6207884,109471.71354,109516.79862,46,50,0.51980E-04*,
1109,24a-24A,109352099651987.,109488.63109,109488.63109,42,44,0.10567E-43*,
1110,24a-24c,57161324953228.,109488.63109,109488.63109,42,46,0.59060E-41*,
1111,24a-25c,6698668.6095418,109488.63109,109503.55943,42,46,0.45532E-05*,
1112,24a-26c,3550187.3720812,109488.63109,109516.79862,42,46,0.35803E-04*,
1113,24A-24c,119766585926412.,109488.63109,109488.63109,44,46,0.29638E-45*,
1114,24A-25c,6698669.0198875,109488.63109,109503.55943,44,46,0.92262E-08*,
1115,24A-26c,3550187.4873404,109488.63109,109516.79862,44,46,0.72549E-07*,
1116,24A-24C,62486915015466.,109488.63109,109488.63109,44,48,0.37909E-41*,
1117,24A-25C,6698668.7160324,109488.63109,109503.55943,44,48,0.45624E-05*,
1118,24A-26C,3550187.4114665,109488.63109,109516.79862,44,48,0.35876E-04*,
1119,24b-25b,6698669.3513657,109488.63109,109503.55943,44,44,0.40500E-06*,
1120,24b-24B,119766585926412.,109488.63109,109488.63109,44,46,0.50934E-44*,
1121,24b-25B,6698669.0198875,109488.63109,109503.55943,44,46,0.11775E-08*,
1122,24b-25e,6698668.7160324,109488.63109,109503.55943,44,48,0.25473E-05*,
1123,24b-26e,3550187.4114665,109488.63109,109516.79862,44,48,0.57444E-04*,
1124,24B-25b,6698669.7260293,109488.63109,109503.55943,46,44,0.12310E-08*,
1125,24B-25B,6698669.3945510,109488.63109,109503.55943,46,46,0.40506E-06*,
1126,24B-25e,6698669.0906959,109488.63109,109503.55943,46,48,0.47260E-08*,
1127,24B-26e,3550187.5167032,109488.63109,109516.79862,46,48,0.10658E-06*,
1128,24B-25E,6698668.8111492,109488.63109,109503.55943,46,50,0.25521E-05*,
1129,24B-26E,3550187.4468992,109488.63109,109516.79862,46,50,0.57551E-04*,
1130,24c-25c,6698669.3945510,109488.63109,109503.55943,46,46,0.21086E-06*,
1131,24c-26c,3550187.5925770,109488.63109,109516.79862,46,46,0.52332E-07*,
1132,24c-24C,130654460080813.,109488.63109,109488.63109,46,48,0.24430E-44*,
1133,24c-25C,6698669.0906959,109488.63109,109503.55943,46,48,0.56236E-09*,
1134,24c-26C,3550187.5167032,109488.63109,109516.79862,46,48,0.13957E-09*,
1135,24c-26j,3550187.4468992,109488.63109,109516.79862,46,50,0.88559E-04*,
1136,24C-25c,6698669.7379925,109488.63109,109503.55943,48,46,0.58681E-09*,
1137,24C-26c,3550187.6890439,109488.63109,109516.79862,48,46,0.14564E-09*,
1138,24C-25C,6698669.4341374,109488.63109,109503.55943,48,48,0.21088E-06*,
1139,24C-26C,3550187.6131701,109488.63109,109516.79862,48,48,0.52338E-07*,
1140,24C-26j,3550187.5433661,109488.63109,109516.79862,48,50,0.15100E-06*,
1141,24C-26J,3550187.4789317,109488.63109,109516.79862,48,52,0.88710E-04*,
1142,25b-25B,135369859605994.,109503.55943,109503.55943,44,46,0.45245E-44*,
1143,25b-25e,70627752640187.,109503.55943,109503.55943,44,48,0.26321E-41*,
1144,25b-26e,7553332.7040639,109503.55943,109516.79862,44,48,0.33413E-05*,
1145,25B-25e,147676209614840.,109503.55943,109503.55943,46,48,0.12219E-45*,
1146,25B-26e,7553333.1255228,109503.55943,109516.79862,46,48,0.61990E-08*,
1147,25B-25E,76914693914673.,109503.55943,109503.55943,46,50,0.17216E-41*,
1148,25B-26E,7553332.8095465,109503.55943,109516.79862,46,50,0.33475E-05*,
1149,25c-26c,7553333.4689754,109503.55943,109516.79862,46,46,0.29501E-06*,
1150,25c-25C,147676209614840.,109503.55943,109503.55943,46,48,0.22453E-44*,
1151,25c-26C,7553333.1255228,109503.55943,109516.79862,46,48,0.78678E-09*,
1152,25c-26j,7553332.8095465,109503.55943,109516.79862,46,50,0.18608E-05*,
1153,25C-26c,7553333.8553128,109503.55943,109516.79862,48,46,0.82099E-09*,
1154,25C-26C,7553333.5118603,109503.55943,109516.79862,48,48,0.29504E-06*,
1155,25C-26j,7553333.1958839,109503.55943,109516.79862,48,50,0.31728E-08*,
1156,25C-26J,7553332.9042135,109503.55943,109516.79862,48,52,0.18640E-05*,
1157,25e-26e,7553333.5118603,109503.55943,109516.79862,48,48,0.15335E-06*,
1158,25e-25E,160517625274351.,109503.55943,109503.55943,48,50,0.11086E-44*,
1159,25e-26E,7553333.1958839,109503.55943,109516.79862,48,50,0.37651E-09*,
1160,25E-26e,7553333.8672907,109503.55943,109516.79862,50,48,0.39220E-09*,
1161,25E-26E,7553333.5513143,109503.55943,109516.79862,50,50,0.15337E-06*,
1162,26c-26C,166115653137759.,109516.79862,109516.79862,46,48,0.20084E-44*,
1163,26c-26j,86518570125885.,109516.79862,109516.79862,46,50,0.12125E-41*,
1164,26C-26j,180560495952628.,109516.79862,109516.79862,48,50,0.52221E-46*,
1165,26C-26J,93891456443892.,109516.79862,109516.79862,48,52,0.80693E-42*,
1166,26e-26E,180560495952628.,109516.79862,109516.79862,48,50,0.10238E-44*,
1167,26j-26J,195607197648878.,109516.79862,109516.79862,50,52,0.51922E-45*,
